,27_11_2024/fish3p1_0,27_11_2024/fish3p1_1,27_11_2024/fish3p1_10,27_11_2024/fish3p1_11,27_11_2024/fish3p1_12,27_11_2024/fish3p1_13,27_11_2024/fish3p1_14,27_11_2024/fish3p1_15,27_11_2024/fish3p1_16,27_11_2024/fish3p1_17,27_11_2024/fish3p1_18,27_11_2024/fish3p1_19,27_11_2024/fish3p1_2,27_11_2024/fish3p1_20,27_11_2024/fish3p1_3,27_11_2024/fish3p1_4,27_11_2024/fish3p1_5,27_11_2024/fish3p1_6,27_11_2024/fish3p1_7,27_11_2024/fish3p1_8,27_11_2024/fish3p1_9,27_11_2024/fish3p2_0,27_11_2024/fish3p2_1,27_11_2024/fish3p2_10,27_11_2024/fish3p2_11,27_11_2024/fish3p2_12,27_11_2024/fish3p2_13,27_11_2024/fish3p2_14,27_11_2024/fish3p2_15,27_11_2024/fish3p2_16,27_11_2024/fish3p2_17,27_11_2024/fish3p2_18,27_11_2024/fish3p2_19,27_11_2024/fish3p2_2,27_11_2024/fish3p2_20,27_11_2024/fish3p2_21,27_11_2024/fish3p2_22,27_11_2024/fish3p2_23,27_11_2024/fish3p2_24,27_11_2024/fish3p2_25,27_11_2024/fish3p2_26,27_11_2024/fish3p2_27,27_11_2024/fish3p2_28,27_11_2024/fish3p2_29,27_11_2024/fish3p2_3,27_11_2024/fish3p2_30,27_11_2024/fish3p2_31,27_11_2024/fish3p2_32,27_11_2024/fish3p2_4,27_11_2024/fish3p2_5,27_11_2024/fish3p2_6,27_11_2024/fish3p2_7,27_11_2024/fish3p2_8,27_11_2024/fish3p2_9
10,-0.030604423460300467,-0.0777530933331289,-0.1386132455809583,0.08263044507031204,-0.09145040532112522,0.10096323693000953,0.11610323297709578,0.03921596315821384,0.12560906713865055,0.09124965395610064,0.009454251995465962,0.10633771798533478,-0.09272002401569217,-0.07040357706202922,0.14019133249110757,0.018109631029952528,0.04334918862776535,-0.022434129008320446,0.017270070024520388,-0.03913221990120283,-0.0006473758721665217,0.02422372468876236,-0.009182445131592531,0.1404087136563036,0.03470653403136476,-0.07160462965424151,-0.061627498945391365,0.021771494009555834,-0.07770254688540343,0.21995114836160845,0.06737992060541355,0.0184714080470594,0.020414867483078768,0.1391034213611661,0.010819226346746128,0.061468930356494825,0.020573305066796426,-0.014277040687263752,0.12770800786035397,0.0508415403341218,0.13896302908679928,0.14922238633348417,0.15324173978148684,0.14406533797560794,0.10201437761265851,-0.013058458102784724,0.16248760694112108,0.17056753124010265,0.12302767912733685,0.07174117797513642,0.14396337788447658,0.32934867119925626,0.09301864515302437,-0.01753755580647859
11,0.07618989200853242,0.12147812323162821,-0.014258380852013225,0.01228852204353833,0.06182995176977449,0.0640847304783908,0.2858246456077268,-0.01011839099490835,0.10741757217368447,0.06662581276320731,0.016635576234028816,-0.005627628048923348,-0.036117947635476766,0.03399958858330016,0.006457189330499827,-0.09329449082271454,-0.003422829310754253,0.05196676330933842,0.12178761051525547,0.006229929375554871,0.15201077635371338,-0.01695137676556817,0.012885649942427515,-0.037593159794530165,0.037915689476272295,-0.10009180930106448,-0.020764153863567798,0.042224499784070946,0.04683414874867571,0.12124328267966647,0.17651432552253224,-0.012935291180203938,0.0068944158775804945,-0.03405487271125837,0.19727743113131302,0.10123485524056451,-0.0293285938099968,-0.02037865002633282,0.1195802537784004,0.08161716642557736,0.026826878524044435,0.1161412927283553,-0.0344220995751275,0.1306296167981909,0.03705408491607485,0.0749153580412692,0.03277829978012374,-0.03027752896849092,-0.01048221563702283,0.0867726366987766,-0.06518955695144077,0.1516080583520835,0.04405382769370077,0.018945457505374214
12,0.12522444221782136,0.1271588438303567,0.08404047340037468,-0.060697118045203134,0.06308310798204628,0.08599352933303085,0.08307455271358608,0.01662387077265375,0.04375965229189896,0.02668277945713225,0.056727455892194543,0.11011643706131197,0.11288065804380507,0.018135845354412074,0.03559866071570239,0.04267110250174826,0.08136962826268576,0.05629819367123536,0.14070575723620793,0.05046119191612874,0.018873730615308962,-0.04383385665339764,0.10020116976095564,0.06911289865774717,0.006838827876696782,-0.08624391965114436,0.04488637946303309,0.0817244337617459,0.019323178002181963,0.06335839088753849,-0.03322823631124128,0.045367117954417724,0.06304347480373033,0.026833984424452652,0.06526488882220166,0.1163156718672538,0.07211344257457916,0.04218991175997173,0.0875682538390428,-0.035151964657662425,0.08999433778608641,0.1073151251475652,0.06682246750490418,0.0443261204139656,0.08529252792827732,0.0009810480606563332,0.016541771695104884,0.05304499564547052,0.1362989804415669,0.11326429706701,-0.030977283025579713,0.30179606950324595,-0.07600631034041785,0.0760869498479761
13,0.029227855871716255,-0.006573267352920951,-0.0032690275038211696,0.07804242470074584,-0.04227176079517644,0.14295965156888196,0.045707013675624485,-0.05398049148415862,0.23969331972232158,-0.041935790718173604,-0.020145079718415268,0.08694803505776692,0.027428710675292598,0.05135858852207767,0.11725904761173168,-0.0034446018130912595,0.24799066943528839,0.09828211510620259,0.14514211232664684,0.0910574613761117,-0.09799453792731244,-0.01962329485400528,-0.012158958970713916,0.0036086578521058823,0.03970553698766412,0.15000767277938523,-0.008135000252281107,0.1392024542625645,0.034611789131370606,-0.050643789442486514,-0.06600333177298726,0.05611097857561969,-0.010308772740471832,-0.03286022748828039,-0.0117698008545116,0.05098604269485899,0.0047087528069282595,0.11033535878123676,0.0016311721472487544,-0.03947263322130351,0.019807952661127885,0.11344260415472344,-0.014560512257726567,0.03800829184718442,-0.030857912130546894,0.22133644411013662,0.10399687210580338,0.05492378153526594,0.07910073053523116,0.10514342954744152,-0.024650099932309096,0.17095978311995416,-0.005594473115403372,0.12420328811101909
14,0.07788926641369703,0.07570064340306128,0.011233357912819103,0.07950663722737393,0.0036081160853960303,0.09023986581751843,0.16035547724791646,-0.044322186512711644,0.07070620074354018,0.06465471100778859,0.09297596390925073,0.052778215614533934,0.08868372819169815,0.0931976279373004,0.0686581918376472,0.04931156548534325,0.20438021910475543,0.040148339055326256,0.14983651974584525,-0.07565780998472742,-0.03494741083801426,0.08330208764519574,0.09234322659212679,0.16437539690212574,0.07265276525758467,-0.08693397032133814,-0.01958609699232748,0.03065268473014302,0.09372135072942356,0.08099152174805842,0.08216131724105417,0.04475068573405567,0.09504068553772378,-0.036959969689894276,0.06779120229485806,0.026916756815181093,-0.0091442622709001,0.06120535154444744,0.048044134166534684,0.008934254991250916,0.005657250588323753,0.19182408271898935,0.1162193155160899,0.13833915781921058,-0.007764555433306159,0.008669527353383388,0.04181271037452583,0.020399390638641,0.06898370968521124,0.0009639440978117945,0.05889336643675566,0.47786836957433,-0.01234898539692634,-0.013140522225480159
15,-0.03436452318471274,-0.019428632948769325,0.09888914181290143,0.16075472975408686,0.1128875053548539,0.034067533176208045,0.15158949887532153,-0.10515626445546677,0.06771687166552154,0.08010573071712647,0.002069302199891795,0.043638887668985715,0.09479028465732416,0.006970288887327664,0.08108947902538634,0.012993457958846998,0.18693037600651863,0.034436021491353726,0.09016120738002192,0.05658746949604522,-0.0399310831510243,-0.0011427961169434768,0.046171106314772954,0.06258090021666994,0.12364789604612761,-0.05244727774996244,0.07183640852162505,0.16350425845812078,0.03274285626443521,-0.12229985126811385,0.2054991054902844,0.08872454964894971,0.04882631758057125,-0.00010966243430493562,0.10107600176030745,0.07211089733281444,0.04009755723205247,0.04905932907035763,0.04403326528935125,0.060093946788635645,0.003244029511185584,0.2546777879319846,-0.007850897271553544,0.03786969807580797,0.08067056368944267,0.03598570754109533,0.025766374937262346,-0.05044015306404696,0.013389196830202047,0.06068143166169069,-0.05055379346425291,0.28587100993702863,0.12452890930336125,0.061009924571782295
16,0.03252358122994558,-0.015513751905489414,0.013157102752079828,0.10574353405209097,0.05888233194680302,0.0598718763583712,0.1640938375348021,-0.13564740740357162,0.11411310727923463,0.05155255316366519,0.021233674581674657,0.091443047285505,0.09074237890875368,0.010647572645359725,-0.030823504837492605,-0.001972321792629012,0.0759742501380669,0.03934375911393957,0.016590904311084488,0.03968289250376086,0.11353640776068553,0.0324967985958894,0.11674823858259897,0.05859231975854029,0.14647343693671896,-0.06936152045998514,0.009571394281059608,0.08383137127956705,-0.047078386732118865,-0.02067952801844603,0.10141256898209196,0.02484137754370754,-0.022413211570430237,-0.0009361623987360827,0.19363367182438393,-0.01967933115977252,0.03186819449110884,0.0890787980907931,0.038969136525069094,0.022498485242642804,0.17752989639199793,0.23082371258245488,0.18362142929799571,0.06789047389460985,-0.02858023895492348,0.02772585299753046,0.02460755088126638,0.032222833271431404,-0.06642939208536311,0.14552806406150656,0.028828557917231847,0.17480100587440095,0.05948378434483663,0.11889865999648899
17,0.10310464073108006,0.06988986476570053,-0.020233101253976305,0.055558988292829965,0.04263483361413528,0.0591324312169287,0.1773093165733061,-0.09447870478657708,0.047797861141876875,0.040520549854392685,-0.043557401966157136,0.04730398156225981,0.06912918499889315,-0.007907215647082301,0.04138167941070137,0.0680033872451265,0.1518373326818495,-0.016894578610133517,0.11000606619594301,-0.04117961212380857,0.1415314447881107,0.1097159488776403,0.02926034512533741,0.09983370761909463,0.09174161138599181,-0.015157385665233938,-0.08852460494700638,0.058003411262760075,0.02851683642352885,0.009833011502464989,0.06580577236809838,0.06328085743139011,-0.11119942018908102,-0.013315015219663568,0.07219344769691055,0.013162251775333356,0.025703551888693797,0.029238290965461725,0.04212842308716809,-0.11806462927379496,-0.028454901515702246,0.13224106349009374,0.12585006968508208,0.08530499125862656,0.014089151294906208,0.040429903681730904,0.07918244774619983,-0.066991740927488,-0.07074779486780583,0.20341562605622512,-0.06602318505290819,0.17908586148511785,0.02527297030089501,0.006807942915866572
18,0.010122131052015187,0.1856656536297058,-0.028439472767315534,0.08314683225885233,0.09990782744467132,0.0950229503600927,0.11641295807618314,0.00594735115957773,0.10458164230551338,0.0820911562813357,0.050324185392952255,0.09001341523673362,0.12294118541369639,0.06625094918904177,0.03975854473012772,0.11697803531709144,0.26289268799999516,0.0400935836149398,0.12211854785290122,-0.026721699609966384,0.07391066278170734,0.20631003107449736,0.10235397241931793,0.07771590013523959,0.12484811109572155,-0.07400630987390426,0.04379886252750359,0.03061564446354217,0.08367583656964556,0.009736145441059175,0.048524474325510956,0.03588440783283234,0.14607995671427776,0.030671161698341873,0.1226673094666787,0.09987048173180446,0.04091056941378768,0.07443120771015595,0.03033620231468244,0.04973126196518818,0.0857802132551934,0.09989379811235437,0.07179056324146764,0.07598429764535539,0.009106994523182848,-0.057327683959301566,-0.020063037869203184,0.10554064979719754,0.09463097131276338,0.09675932565634973,-0.024044500129244434,0.2663542124784528,0.01864421092360977,0.01069600024805757
19,0.013408117874971369,0.10659090246317005,0.06039862659359294,0.12462822026270357,0.1445795247435737,-0.08628096255415578,0.15800600660990974,0.052400057338161395,-0.038428428610209904,-0.008048815213418855,0.12222539013137038,0.023184082278758216,0.10499910242749559,0.04593766394320546,0.08143638924572738,0.12763659585653084,0.11299550788493797,-0.014326323433649767,0.213174905711431,0.07041711160089631,0.03860448077999506,0.030921210635229554,-0.03588461603205981,0.05178332982003609,0.1721542528306762,-0.16100425818897945,0.02724665760441368,0.07397623943130036,0.07037149142059299,0.04992800591129651,0.05945866149752749,-0.019671705295653787,0.12671017393855105,0.006711986052609274,0.04705267065785225,0.0785428741636311,0.04488962152201705,0.06563141851312104,0.14486021691596984,-0.038594920190192346,0.10435532812118746,0.21522939695448973,0.05230761285798531,0.07602288341124991,0.013802415748330896,0.08091741916245426,0.026024122350613927,-0.02632414874279775,0.2877231116448308,0.12935251998619607,-0.06375333998394771,0.21823153700760628,0.07703196207154951,0.12386928906791451
20,0.014511903965009777,0.010062898834009173,-0.05447785672539648,0.01663662573328427,0.1473455875255838,0.04163119930952194,0.12723510680355796,0.07168217209656733,0.12965698113221655,0.05803905355795969,0.07504087755720644,0.09814193355695412,0.02153350760935399,0.00524411053808617,-0.061460994895523736,0.06582670658443959,0.046766099883936214,-0.0066663123509069135,0.015356017764128354,0.11105902682936933,0.12337872679236023,0.03348253076223185,0.04182280783675224,0.05232031947148973,0.006782540188776711,-0.20134336925767066,0.09600564224817003,0.17336810566323474,0.08178195956427364,-0.000938278668335337,0.14035403886778122,0.04272122471588111,0.03003918148698473,0.04642228556316605,0.17988794781197764,0.0014069735829066981,0.023148734265964217,0.08275504278064129,0.03868412518857874,0.08705071476014103,0.028693872574521075,0.0918312696989132,0.06346713339577599,0.21253039854738273,0.15424508118102226,0.06666473935802779,-0.016475100337981847,0.02516910987750718,0.1550412986173862,0.09577129823093049,-0.023442513450626444,0.4092755080647842,0.049339214728707455,0.13033706353160016
21,0.05203704314489895,0.06325905008269625,-0.0015170854395814102,0.05354415154073473,-0.004018517523896371,0.08949398175983207,0.02255379907147524,-0.044673378692476624,0.14366048935959186,0.0026287345223948923,0.06093142458175851,0.04477082173907488,-0.021593668127617434,-0.021144029752913702,-0.036016522938772916,-0.005569806016540767,0.277219226774189,0.13059082523233093,0.146733763331515,-0.018820109360072505,0.07506180147641377,0.020715517764422424,0.13593454526912355,0.008523618287607714,0.013882866023702324,-0.13784706935943744,0.017412308369667746,0.06300989958500998,0.26846603735480273,0.009298764144293752,0.0468443855930217,-0.01665401602176859,-0.060185641447424526,0.16859813091501524,0.06151236712637938,0.039251747356823206,-0.042920274455699736,0.13095561170163666,0.04683998592482304,0.05003016305373182,0.019370657566612978,0.006103523787548107,0.08480824848208462,-0.01823085567648047,0.102698540785185,0.004202865606554939,-0.03890068425569627,0.0325343817033686,0.03128425287062929,0.06955458494320528,-0.009825048869950531,0.11786124462431713,0.17361872665552025,0.040580139153349876
22,0.07717502173458483,0.11382856527282285,0.07596797417925959,0.08721202990662144,0.02417419621511265,0.09749343374452901,0.005235364932474506,-0.05472915832739927,0.21504095133259155,0.010506586580724996,0.01077563120671675,0.16609047456455575,0.08619894047027914,0.004121560311575126,0.07526037444710112,0.14598141828540442,0.07300782527819298,0.11845936987620055,0.15326474165030737,0.06679365818087872,0.04794336975687146,0.1136368569198166,-0.11330893087502625,0.06134305653097287,0.13297221658178343,-0.22338538835807997,0.006271745449236993,0.12320081699777932,0.24627567815845236,0.07185616174523335,-0.006018695335532248,0.00674110297566254,0.06927309002856281,0.04706912257801211,0.02583282159419267,9.847302362935936e-05,0.0076587528766797934,0.037548848345721586,0.001626980804065145,0.04074758033614502,0.03345265676614533,0.03144202424558411,0.007592381456726542,0.07998356791181747,0.03000069443026407,0.04368417154768619,0.07225210827409694,-0.04212252849443028,0.013872798610469824,0.09605566479475247,-0.07666042415260989,0.2805087267499058,0.07085199749022737,-0.009948650796830452
23,0.01372923326174126,0.07471810184935372,-0.025441849023930214,-7.104828715711395e-05,0.13413442438817547,0.0533721767451895,0.09335233611529241,-0.07301455293099302,0.13758854594279818,-0.019961125822253876,0.0642948911213196,-0.022563007030102458,0.06537311053628293,0.038916968458755,0.15594688053478614,0.007993306954571044,0.10968012187549764,0.040997423418579676,0.09114241907622973,0.05241344604823018,0.19772759715151147,0.025414322877627783,0.07549997396399072,0.07229016834953036,0.12445182557987228,-0.0972989548902869,0.03488236513386052,0.01515072792459947,0.06975271585744419,-0.009418511102655897,0.09606036688216907,0.042616999507891044,0.09723434898193874,0.009497139743724138,0.14024471489746848,0.04600066288361258,0.007374771156862345,-0.03481609542513017,0.020323823097666744,0.014817845869923112,0.15911726512743052,0.06811853014508294,-0.01383457204436491,0.09388861799685023,-0.0023421633436076492,-0.01800538458644653,0.041819725677106796,0.06502652216135262,0.11546599883175046,0.06445813530922812,0.04100980553041469,0.17136472706433997,0.0467867570776182,0.17331045474556522
